"id","rain_tomorrow"
34865,0.0347597326213496
9705,0.224322418257935
18522,0.064829506638083
17278,0.200487459585411
25639,0.0347597326213496
15562,0.0584712724262806
46844,0.0356821182827422
47568,0.197268786415798
37540,0.0347597326213496
41113,0.07324838890377
29907,0.274374963146484
33107,0.148496056633625
49151,0.0347597326213496
37153,0.0450047410154672
18972,0.274948606774552
7668,0.137149284320507
46304,0.0934250044697853
14069,0.045932803029749
39787,0.0571980184936853
32206,0.130781019764576
41251,0.0364661181407006
25911,0.0972605894381137
3814,0.44791071685234
8879,0.0367427025517406
18997,0.197699020192368
20968,0.109961400466594
24072,0.509811416021086
46788,0.0981137444591289
21068,0.0462313049534293
12802,0.117722452950539
32096,0.0347597326213496
32005,0.323661977932198
42338,0.0654000348472925
38442,0.32917139916156
26337,0.304668346926911
20653,0.302874366328461
7578,0.169201052323324
14737,0.379395688459618
43486,0.215141179547055
21757,0.0347597326213496
35450,0.271816002396428
39281,0.179907354101879
35532,0.0484389501685234
37522,0.337800628183523
14718,0.0347597326213496
23629,0.0347606215797693
2807,0.659194871535994
38484,0.34787998585437
13830,0.196757676586849
12985,0.666664227596022
43606,0.0926382157081695
20208,0.108751023846302
19584,0.255941059673363
23948,0.354178583923501
35676,0.0347597326213496
39884,0.277602518484337
24685,0.206623079762203
9865,0.0347597326213496
15721,0.0508562575155826
22779,0.320848823399783
3029,0.208073230967266
8439,0.0689530435079666
44776,0.545701205706915
28666,0.0347597326213496
35783,0.0368459340712013
32955,0.758466467014052
9891,0.759670361629225
17359,0.803494855514265
22602,0.212462955606854
25419,0.0783307205015751
1111,0.771401241174437
6998,0.110560762422714
49496,0.648261025300719
45722,0.123449089663658
10432,0.0915171305710407
48923,0.0347597326213496
764,0.082989125239286
35641,0.039859174477491
19433,0.0454909510040613
520,0.0375309586120727
3037,0.0347597326213496
46092,0.0489052382359238
48811,0.139796095581578
15089,0.566992148509718
34222,0.0555749132359358
14373,0.0419920293675693
18644,0.122168267803821
18822,0.0347597326213496
27940,0.209751407191498
22425,0.282209674403412
20444,0.687499180188872
5816,0.23174468664859
26516,0.227027686819775
40344,0.748063400140501
40343,0.117273295805203
35222,0.0347785451991091
30148,0.0422794289948376
46344,0.0568887989098163
35421,0.0589920419329735
22637,0.694987997165419
18374,0.114828514593277
4834,0.0641834705198141
6206,0.567267253747679
11317,0.0347597326213496
32583,0.39336852870693
8812,0.150186268311805
14636,0.0628034981960388
10035,0.154705445008907
22531,0.0556739407652946
10934,0.0782091940814586
1690,0.26829236427397
49969,0.338710153982384
26159,0.0616692218059631
30383,0.784211769452788
20111,0.745014026513792
42922,0.0400840562829705
3853,0.632444508201981
30716,0.0714996668571563
38956,0.170964271570798
15709,0.0347597326213496
5379,0.117273295805203
2045,0.834466173997618
33328,0.0347597326213496
47072,0.0659879750633569
30623,0.127523767488632
18839,0.0347597326213496
23543,0.0387753808932336
17436,0.25739198022125
15249,0.394458586194729
37311,0.0599347843849989
18738,0.0445112927878233
4073,0.0613069131100507
48328,0.282652472487384
38741,0.0651646114015909
45977,0.0603801949942442
18009,0.0649475853020282
16867,0.0347597326213496
37293,0.322651887205404
1319,0.0459594941604833
23531,0.0368445396484764
13157,0.0427765964591833
39831,0.332227838661502
43629,0.0731269071871372
33297,0.365606903368795
32526,0.83538927113125
34963,0.121776256285949
14640,0.252776871011002
33667,0.115135836918293
13642,0.0648974633837076
13499,0.22227711467479
5937,0.0761491048211189
18710,0.0347597326213496
10015,0.83538927113125
12684,0.11455246313158
16385,0.0856248165542217
42587,0.0654246236259075
4443,0.0347597326213496
22827,0.0428173576543065
26376,0.232263768598778
5491,0.0347597326213496
31897,0.0347597326213496
16406,0.486955597749449
48495,0.0347597326213496
26321,0.0347597326213496
16324,0.584816351285673
18697,0.101244809764061
7045,0.0347597326213496
29492,0.050230351934764
23839,0.13871214790884
8323,0.0923134274088202
28255,0.117273295805203
40109,0.176696231892112
6752,0.526687085381247
34213,0.366416207663773
37928,0.597745582214094
29070,0.482177775753422
25118,0.0517763595158191
14439,0.160627762362702
20403,0.58141744112084
42775,0.596902861943938
36976,0.0439672914395066
10199,0.048616471427116
3328,0.0610396812731357
9988,0.210203605279667
40507,0.0997566829496952
4257,0.0543225563192697
36582,0.0353966725702355
19718,0.0656780923778148
14343,0.248647938058121
41749,0.339512104675514
32928,0.157986363014319
41228,0.270283276722176
47479,0.0439247858772011
45417,0.697942957034804
20631,0.77980990683148
35055,0.264189223334534
42119,0.18893681703542
40870,0.569913148632742
35359,0.0842420633012386
43818,0.0557835611576172
33947,0.348638872191651
15735,0.1172223774507
36860,0.196352100697204
43222,0.238085650478427
45829,0.642187788835265
25611,0.0396629718193742
7313,0.192989746615631
44812,0.0448586770394774
49388,0.501650556674696
47419,0.0446396608825052
19279,0.123663144844207
48720,0.507041901102759
6009,0.296549493953926
8816,0.117273295805203
49940,0.0494684974724384
34046,0.100123780506286
47012,0.127174439566764
29409,0.493511866035838
6133,0.805796161046721
28105,0.512487962594725
28374,0.179924743756993
44959,0.0740202206248375
48859,0.058874147670898
25555,0.507560266195608
358,0.689264282336928
7040,0.571139871826865
31602,0.499712911399105
25971,0.543884629848377
19579,0.121146823006305
15632,0.0756927753860088
5861,0.509873106828429
13632,0.83538927113125
4693,0.0599313608432146
16716,0.0625364377224775
9653,0.0349560417341661
41657,0.0347597326213496
44142,0.0347597326213496
46280,0.137604609567617
11344,0.30758629231189
47850,0.0457037079209419
46325,0.0347597326213496
19181,0.0481372491517993
7789,0.054203248309526
6128,0.348842288022209
33801,0.166997099802239
33799,0.0570596369976135
8285,0.802985772243239
15057,0.16886436431144
23167,0.616500600925185
21052,0.0756030890220733
34624,0.29423719136451
49734,0.180651802477137
24332,0.832852884879805
22163,0.0347597326213496
2556,0.0590808603042694
30926,0.0641707337522836
10822,0.216015870258553
19307,0.0352739004479678
46376,0.0353689328945199
31313,0.138583869248969
19642,0.134689884918365
15929,0.0916268403703304
23449,0.0871187548214527
21317,0.476475675975076
44183,0.0801875020438762
25358,0.0628145194673868
26883,0.226191370321734
5519,0.0685770015293689
34143,0.763533726087309
44681,0.0420800658935638
6212,0.746212050071455
18135,0.172149939969523
25357,0.723134174695708
37061,0.06439785352591
40536,0.0928031566614242
8803,0.569032577364078
33104,0.137305053609047
4344,0.739823236814238
895,0.0474299087250562
25361,0.267483795567842
33105,0.178661341354592
45225,0.117273295805203
10640,0.522619116821554
5865,0.0352823186145121
45001,0.0391832117052706
898,0.0430880791569086
47815,0.577464431277014
17963,0.0747941794866653
26737,0.289671848103745
32922,0.270752603695137
48392,0.0347597326213496
26258,0.0677329587811561
6780,0.193469161674721
42790,0.187637189081946
23973,0.534079756389197
28017,0.261586452409966
35899,0.0347597326213496
8273,0.0421990428181322
6974,0.0468641032526227
47547,0.0901777583235832
23288,0.278410556599481
2060,0.0503591333577367
19749,0.237988027319653
2903,0.0347597326213496
18837,0.0347597326213496
9642,0.243506515905602
2447,0.102237048285636
33069,0.0923158737892242
15110,0.102450932102832
41689,0.192047665402634
42114,0.756128325811125
3585,0.0419768297174903
16947,0.259151533169645
42613,0.236702817067845
12481,0.12600043746118
2531,0.83538927113125
10378,0.0517746030414434
2317,0.266754808562431
25283,0.0432984602699013
22597,0.03564086185684
25205,0.0347597326213496
16563,0.0347597326213496
48920,0.721026882281996
34915,0.0783127534264656
49959,0.70123319303105
21549,0.0347597326213496
33079,0.0347597326213496
18905,0.0429159511873456
1907,0.710145160308577
21252,0.794852480045058
13648,0.0365589938187929
33611,0.0873880560571285
9426,0.0347597326213496
515,0.100829282644412
14959,0.186326580144697
26597,0.0810389245921703
49746,0.137373822467956
34702,0.127194868679379
44702,0.0717015254372688
34829,0.0347597326213496
41142,0.152323753115339
49017,0.0347597326213496
3490,0.0347597326213496
46595,0.233215446159584
2096,0.0471483149627181
35437,0.711049136524134
14107,0.116924341737563
9775,0.257801482960922
47431,0.0350686020861337
29608,0.0940245601410003
36055,0.0347597326213496
33908,0.130651818164034
37420,0.233142266556961
30034,0.0892712983364196
38575,0.134676859289748
42617,0.796580210080839
27903,0.0639253079021307
7714,0.0347597326213496
48063,0.0347597326213496
32550,0.23623296938759
42317,0.0347597326213496
35559,0.818275645127989
44047,0.83538927113125
33315,0.120812567608985
33016,0.0347597326213496
31971,0.252781982109291
37241,0.174107706681235
35346,0.229563976213677
22263,0.0353339950848328
49371,0.181648860261185
39360,0.0389814141267868
48257,0.36916965624562
34950,0.499984022923328
39369,0.0993007372194858
6743,0.0347597326213496
44276,0.0347597326213496
8566,0.0463485305258961
5504,0.0347597326213496
47976,0.0347597326213496
920,0.83538927113125
3681,0.15922467647527
18607,0.241931761190636
4161,0.0529622293138834
37793,0.147787677631123
19186,0.0366270202971952
15522,0.215603957459671
1363,0.25471798567508
3659,0.0660653139525982
37673,0.117273295805203
195,0.693025455829502
14450,0.069236456143293
35257,0.0583492468172641
10972,0.0478791526580187
39640,0.723665311685301
7757,0.112423295813236
8942,0.277763912961228
46591,0.0347597326213496
10808,0.125464571006162
8026,0.0385108321966561
28451,0.6849188355119
26164,0.0347597326213496
13448,0.0724653403336139
21786,0.255216682836754
37681,0.150051715510521
23216,0.128849240739222
2650,0.112477066653404
38894,0.0347597326213496
17795,0.207325781271202
36707,0.207593316719277
32828,0.224200251087887
13671,0.185017126188023
44871,0.0751270267242523
30106,0.280962059781296
20392,0.0473986330503555
40945,0.677493229261137
48868,0.0667924757176967
4792,0.0347597326213496
28187,0.666758402934767
12750,0.144916551694615
49040,0.197248230263932
19640,0.0485119360560508
671,0.147564253345473
756,0.701022848239638
21064,0.196230267787926
44383,0.606513097635008
1622,0.0372846095884176
40493,0.574202149859167
23269,0.222674476489765
49672,0.043154698523316
37764,0.0347597326213496
39269,0.242627198383553
39419,0.0512481170767875
48733,0.199367190286858
37611,0.129411931419701
24001,0.551327347508169
14453,0.531178936115004
29161,0.595266774049498
18179,0.0347597326213496
45139,0.0399498508373233
9139,0.0347597326213496
44432,0.705109998336531
48253,0.0495656549060674
14924,0.241893956944687
16305,0.0657562824958892
42989,0.0347597326213496
20468,0.095212894218597
44798,0.0983540813500019
25074,0.83538927113125
46701,0.585216832707977
49495,0.168152122694066
11905,0.178803911939604
31815,0.164755242603454
1070,0.20429383455251
936,0.0347597556276909
48806,0.169745656388435
32315,0.0347597326213496
25658,0.0347597326213496
21765,0.22884869812463
35850,0.0516266866648527
29053,0.243536556646569
46319,0.334860200569374
17757,0.315087060019715
9479,0.360847324299623
27900,0.0426220378899904
41024,0.648108556619383
33600,0.294922134409384
4804,0.188657919451935
27159,0.573762655010916
24696,0.082845224725637
21514,0.0413531279823998
28571,0.0551704640561672
45501,0.0347597326213496
41704,0.0624055310213896
21909,0.320919073132102
41637,0.0378796723267021
10705,0.175628351554615
35057,0.0733450825387569
46236,0.512431651106573
11909,0.0347597326213496
7498,0.512726100834773
18761,0.587971731773115
14101,0.0347597326213496
36747,0.222253371908354
1040,0.570040359845854
27383,0.0809019084149929
24263,0.0374889447880866
26856,0.0533425795907112
38716,0.201853493735535
48575,0.16177954761718
24413,0.246820830994542
40422,0.0514265938723417
10473,0.0562481067204805
46484,0.0347597326213496
10550,0.108424731216436
5788,0.112426708179149
28747,0.105430843966636
22527,0.543635129681326
16552,0.599375948062636
42431,0.516474306336142
26085,0.351647680898728
18072,0.370842383044996
43906,0.477236002436377
14206,0.189031908795578
28614,0.078728309559259
46945,0.478123365637547
24549,0.25964687085204
47638,0.0347597326213496
754,0.0698834161335559
18503,0.780215129008986
9143,0.0900551068657966
1993,0.0618619850898119
4238,0.731885000816084
17313,0.35872647638622
27777,0.617009863010145
12354,0.236598598497543
25608,0.0712764586383434
33211,0.0347597326213496
1162,0.112629088299903
48252,0.0819828647250267
8720,0.521778806796767
29432,0.131288918393287
35782,0.057723812183204
35485,0.0550140968585344
25976,0.593750491491057
46798,0.606095298877455
45951,0.068300447153482
45181,0.702568039050795
7855,0.158450512722475
29221,0.0627379517132373
46450,0.61249743377278
7049,0.0372542196014853
39974,0.582675166689503
48824,0.0687326888615223
33828,0.642093345275618
8852,0.447934056300525
41185,0.0580224066102834
18537,0.656394377103545
46211,0.139050683513624
23349,0.155275988119278
4071,0.0347597326213496
11814,0.0630145601058336
18306,0.0618588930988641
46543,0.0539188652360769
2204,0.120322498219642
26253,0.221131781623108
29449,0.221847670659764
42718,0.107113736408386
3137,0.131261351245079
47534,0.108884903329048
9186,0.0951231756250993
48378,0.622784778228499
16144,0.279110098764641
45574,0.301856995362081
38398,0.194365652936134
22276,0.712945654741026
17002,0.108293364482555
15768,0.0347597326213496
10515,0.0347597326213496
37015,0.138501111924989
6195,0.15483764423464
311,0.142569102086588
31128,0.0594474735731216
17152,0.549506172290541
43729,0.655532100518325
41207,0.240304681048138
5672,0.571199267855383
41347,0.121640014188919
23112,0.113937862195369
23761,0.258204842493279
12134,0.708834454169966
19254,0.0358528140528085
21540,0.0889740909511181
14126,0.0918526339406105
6993,0.0711581620449157
39643,0.0397879120023878
8836,0.597216474964946
4001,0.237703117117626
30862,0.0804698492461773
10795,0.050992636668119
43704,0.0692572730654808
12469,0.054003654705915
19065,0.158603751963907
4661,0.691476359716154
48673,0.270270566031677
13871,0.245062808081848
3631,0.528769463053442
39806,0.0611683714264961
47011,0.672186299911238
4143,0.0347597326213496
44258,0.0392738252008291
21990,0.0671951013678642
40498,0.56156741057942
13390,0.508269806794999
7341,0.0386963381493421
13179,0.12856908394638
35686,0.136052866042001
11650,0.0347597326213496
2256,0.794387742629744
10299,0.0931276033693882
37517,0.340089694663176
49377,0.0517057485008569
12898,0.296465928241951
3554,0.267594506750878
44592,0.149657451537273
24468,0.0347597326213496
1418,0.279803509399636
19784,0.105510110693607
18034,0.0376922429600688
22409,0.0353785344228106
24322,0.310810562730796
22532,0.0561972993487449
3043,0.0347597326213496
41526,0.150094995933208
9954,0.246678576625356
4536,0.661928611704581
45808,0.201533014461739
8050,0.0499183393144937
8140,0.0626570141935678
11411,0.240863338846006
1253,0.112412440317306
3035,0.792195841422774
15245,0.0536029289537998
22195,0.0347597326213496
10101,0.0347597326213496
13933,0.0347597326213496
27586,0.644089951863982
7996,0.0347597326213496
9581,0.260832900688393
35177,0.32733556945924
40146,0.0971154223257633
17428,0.117270227687427
46855,0.666808381429411
4077,0.037249865668449
9823,0.171492761507971
44238,0.159344958799514
9252,0.0827696572119327
27973,0.104770312743816
6587,0.259164417381791
39520,0.201623755082829
26766,0.0584692123407455
43135,0.0437343909466596
28987,0.230635757133705
29806,0.220444703981621
32360,0.0980613405877681
42898,0.632956996312834
10574,0.140384563182981
31286,0.0945492486530872
32508,0.269477630541069
48945,0.298738042399628
37832,0.0638239222640129
7389,0.263882542536003
8948,0.0617649375522466
3382,0.256639102980835
22053,0.0498061559224458
7149,0.0870145481228248
2543,0.27131260462642
37488,0.165733213112099
30391,0.0581189679974647
26243,0.558804104482815
18599,0.0347597326213496
1044,0.201332049951298
38255,0.0347597326213496
20252,0.0377761034356387
10120,0.465949386237614
17447,0.162671046989593
25511,0.167274462717208
42763,0.0371283001327844
26780,0.0389840711900922
47351,0.0356021223301956
44332,0.615643784156538
2134,0.0347597326213496
3824,0.597821965566374
46030,0.571839058057647
49178,0.657937124124266
16102,0.0389388652579816
25188,0.0653470276916357
13465,0.0347597326213496
1926,0.790814026942946
34220,0.311975077261159
28117,0.71652181421826
4485,0.189258950338108
27160,0.0611477053785654
26998,0.0499754852676721
3951,0.118668767350349
1673,0.236566009506924
17647,0.0405223515877457
37803,0.0830002787584396
18985,0.320454270652702
20425,0.499428942552305
31756,0.0371331830570431
48497,0.803837463012434
21285,0.153217806056483
11220,0.04307954637948
13832,0.584947300786201
38413,0.604925210069166
15904,0.0347597326213496
19982,0.0655523247146936
49488,0.0852947223061653
4454,0.0901935274774166
13091,0.422478722123652
14838,0.0550932518267961
8959,0.0347597326213496
21332,0.14702726392482
30006,0.210520351812584
41619,0.693337127319075
31594,0.370904515577232
27835,0.0347597326213496
39249,0.192700083627158
56,0.405262017389175
43181,0.275570566341622
10916,0.0888404536122413
48503,0.139421074226839
35610,0.0533836900317999
8599,0.0659936002517076
47459,0.0763877990717025
7472,0.0347597326213496
12022,0.0440883540609809
13848,0.0449377360815139
44715,0.0523958305889698
43388,0.727687164893843
48110,0.314368768848947
28161,0.069031583803329
36885,0.331717063505325
29783,0.0682466651374431
5162,0.154532298019349
22110,0.0514865561449857
47868,0.0347597326213496
38566,0.1326700474197
23303,0.0347597326213496
39192,0.239898505196316
16198,0.17791929332946
2305,0.280725757167084
25115,0.183816412970764
11948,0.420746340730319
22287,0.0347597326213496
26884,0.152505720541222
678,0.132239657961173
45732,0.21296345679496
32911,0.0391179218018385
36901,0.0366130214711608
42519,0.80489934956143
41702,0.430166813282994
45580,0.142407978611621
19663,0.0884626942748161
23319,0.08663044004384
18004,0.745147242894865
41720,0.511488467207648
36490,0.16585130481456
21923,0.228797639863394
40377,0.293607468292458
32313,0.0402484286637934
41742,0.178965287941131
28884,0.182171198115093
33390,0.0464241958284708
32226,0.0476455257335635
38207,0.188750475744674
38182,0.0436338733011814
42682,0.269974450156433
26186,0.0743798713261219
18664,0.666886642328001
47115,0.804570480933882
4327,0.514802023521162
29805,0.785079881301619
35810,0.0347597326213496
28780,0.0600291571641298
2594,0.0347597326213496
49639,0.0418336090693207
7802,0.0569092302644582
15291,0.141006155446512
35500,0.246732557699425
35288,0.0520447610938879
11485,0.35851762087613
34301,0.109516682761344
33220,0.308702739593165
4047,0.751703724017836
45770,0.0749245926416711
47270,0.0347597326213496
7108,0.0832446801537605
21228,0.315595864593766
44863,0.103572356241378
41338,0.0347597326213496
44810,0.167726343998874
2921,0.0347597326213496
15847,0.660091067720448
26135,0.13296161844078
32479,0.0373799544354858
33927,0.0417481555664869
45052,0.273494758527601
24133,0.306744672129958
32037,0.490160405388571
38871,0.260265404865486
48746,0.194004620001061
25023,0.0477717851350041
48162,0.187067347762619
29639,0.0347597326213496
2875,0.0542345351600977
20189,0.0394066746408077
23719,0.0410615328760775
22628,0.156721016674526
48344,0.220478328451855
33410,0.790949329486586
21699,0.0487826175117822
24283,0.0347597326213496
36631,0.104632000165615
17745,0.248280793800121
13750,0.0347597326213496
674,0.83538927113125
23608,0.0347597326213496
18490,0.619401173298964
6043,0.12270877985191
20422,0.527199191831199
12579,0.0619406930232378
30810,0.143292057054672
34203,0.0347597326213496
32923,0.155936347207284
28802,0.656566515317656
26865,0.0565068989122244
11780,0.179069990799172
14150,0.793692752471663
49616,0.0579631409669252
24928,0.123895519920034
13213,0.711923196664549
42655,0.0670497442657085
29549,0.104970830219421
12493,0.625735029330946
2685,0.0347597326213496
30064,0.107603843050632
36211,0.782411023727156
11228,0.0867514672750564
23849,0.16006933404747
27265,0.0466426971429916
40551,0.0788657615954013
45459,0.0347597326213496
29260,0.460427705769819
25917,0.0521031065905424
48754,0.0482266719514461
26077,0.0347597326213496
7980,0.0726965930288375
26554,0.10698448373619
7354,0.0347597326213496
22562,0.469469055286146
35298,0.0520609120899769
15622,0.0347597326213496
44063,0.212211387738926
12289,0.0777227531248661
2831,0.054633364739451
34914,0.735375717035033
49021,0.716051295152403
21070,0.152539620834026
10889,0.0618632591390939
29155,0.83538927113125
44712,0.682480320087172
33866,0.662110462537504
44613,0.253747026011688
25745,0.627781793227888
19839,0.655365860509101
12576,0.186689708266669
42696,0.0347597326213496
12790,0.133621971740229
23022,0.111255886691246
45261,0.0347597326213496
2735,0.0516775704050394
33710,0.579736908563581
19036,0.0864234629148574
30923,0.0836937676245304
46892,0.0347597326213496
46301,0.084632768022451
32996,0.0347597326213496
40824,0.266967107839223
12307,0.347997882223874
2622,0.0999528641873928
11843,0.269673041276616
34659,0.133987295168075
33066,0.50409038340161
34879,0.0881500679129692
29470,0.0453336357200475
17850,0.0787683974081607
15360,0.0860332871848674
32517,0.0507874253267379
41863,0.617618575444914
25319,0.0602296932661863
32744,0.046060964191887
23335,0.812306865802504
33939,0.0708623143905731
794,0.0459999243790241
20065,0.0708058315390678
14995,0.0351388706654267
7620,0.0462725988650652
1512,0.117273295805203
43011,0.226782816037876
19791,0.0548829387003513
7046,0.0393662249730857
19441,0.086250799434814
34097,0.0368567301953169
17478,0.0382051567608448
928,0.0643919414902063
34267,0.16981671987508
8301,0.0464612140381666
19359,0.0748141172403427
2247,0.0499009440714451
24681,0.25657724826072
18923,0.113021040734403
6668,0.264483595773918
41914,0.132399002748165
17890,0.0402788228416773
6543,0.0384430270237805
19000,0.102485163657343
46205,0.0347597326213496
21453,0.0381007773863109
15476,0.0774145375067325
24260,0.093231860455941
27536,0.501460328745945
19649,0.55767376696179
30078,0.594146117320753
10003,0.193331936881287
24124,0.72980238472531
11326,0.171084670856936
4763,0.165798688814385
29209,0.0347597326213496
41106,0.0539898599559398
25687,0.325151450729817
35238,0.0900696056956382
23529,0.190552810713989
34008,0.623634233823515
27778,0.485031298906825
11580,0.5018475571098
22076,0.257971281692726
21126,0.241985473518606
13446,0.41590010611747
36074,0.65198385441643
23024,0.27968347289007
41868,0.418880270399936
44099,0.057229655521545
39288,0.0347597326213496
24936,0.0347597326213496
30583,0.0936412426704498
32888,0.117273295805203
17072,0.0434367029989095
36061,0.270276764914734
27428,0.0347597326213496
27230,0.171494575875434
5638,0.639070497250057
9443,0.102693530457649
38985,0.248565102503044
16776,0.49889871113678
3533,0.153443994658622
29953,0.0347597326213496
42505,0.246482814237816
45097,0.0730356748277279
49508,0.209358015318038
25206,0.0347597326213496
1693,0.123345644720239
13833,0.0430185941109391
43651,0.83538927113125
20341,0.123454692500267
1380,0.672781988731123
31353,0.0405406995737882
41472,0.318837802764761
15347,0.285058001563294
32331,0.0347597326213496
44851,0.0501183166230055
8480,0.222961972043259
19781,0.751594081273772
21714,0.0411487866254481
35216,0.0347597326213496
49289,0.0727646189803215
10973,0.807251706472136
25825,0.0347597326213496
33958,0.142498465912971
344,0.207486840623054
49515,0.284046704456551
33427,0.149124855833683
14164,0.179208728060467
11432,0.127366522985134
41420,0.160948353546295
12296,0.19530756263469
38024,0.147883611457977
9148,0.135822911322458
44073,0.739186390987135
30293,0.0430965895825954
41148,0.250769371493276
26017,0.215077439830048
33915,0.106008368271026
47981,0.209477099316749
34841,0.094020924257669
21832,0.376238300965944
13494,0.071353989380035
18616,0.0384616669794502
2757,0.39861267297004
40613,0.627528026452757
37347,0.210712969930602
44642,0.0397162909680935
2211,0.075126061874065
5482,0.0878165426725479
38573,0.0504808656001421
21244,0.515147872745693
11687,0.0922155293697448
20714,0.243519658729775
